Indexes,Material=Steel,Material=Aluminum,Material=Titanium,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,valid
3358,1,0,0,1,1,0.43,0.073,0.5656,0.035,73,0.0494,0.0288585,0.036000000000000004,0.031,0.018000000000000002,0.013000000000000001,0.0318,0.015,0.0433,0.025,0.0296,72.5,0.1186,0.57,0.068,0.135,0.018000000000000002,0.018000000000000002,0.36,0.36,0.009,0.006523814,0.000722866,0.000775444,0.000628162,0.002744243,0.001493313,0.002096685,0.6459620164214942,0
3359,1,0,0,1,1,0.3762,0.045,0.5656,0.03419,77,0.04,0.0286,0.0317,0.0365,0.01725,0.0115,0.0286,0.015,0.0322,0.0853,0.0229,75,0.0917,0.555,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.009006961,0.001648282,0.001133451,0.007127469,0.000652036,0.001191247,0.001783758,0.610876446,0
3360,1,0,0,1,1,0.39887,0.07,0.5656,0.055,73,0.04,0.0286,0.036000000000000004,0.0365,0.023350000000000003,0.01,0.0317,0.015,0.038700000000000005,0.0187,0.0291,73,0.1426,0.5787,0.068,0.13,0.016,0.018000000000000002,0.33,0.368,0.009,0.000636487,0.000778855,0.004519071,0.000925589,0.000820968,0.005465553,0.003153357,0.6433639747767742,0
3361,1,0,0,1,1,0.48421000000000003,0.08,0.6,0.075,72.50063238312737,0.04,0.0286,0.045,0.0365,0.0315,0.0155,0.0318,0.015,0.0458,0.0847,0.027000000000000003,69.5,0.0897,0.5438999999999999,0.068,0.135,0.02,0.018000000000000002,0.33,0.35,0.009,0.000610052,0.008792176,0.002012545,0.000555532,0.000789176,0.001351925,0.00369843,0.7408710215055472,0
3362,1,0,0,0,0,0.5,0.14,0.672,0.057,63,0.040999999999999995,0.03175,0.049,0.0365,0.027000000000000003,0.013999999999999999,0.03,0.015,0.045,0.0558,0.0225,70.5,0.0897,0.493,0.073,0.14800000000000002,0.015842532,0.017745538284398395,0.33,0.35,0.008,0.001257497,0.005024654,0.000819168,0.005858809,0.004615944,0.000681286,0.00405842,0.8155061036352115,0
3363,0,0,1,0,0,0.44,0.061,0.637,0.06,73,0.040999999999999995,0.03175,0.05,0.0365,0.027000000000000003,0.013999999999999999,0.03,0.015,0.0556,0.0558,0.0225,70.25,0.1132,0.493,0.073,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.008,0.000814985,0.000608269,0.000724984,0.003299639,0.003075909,0.003261251,0.000590732,0.7027796797343139,0
3364,1,0,0,1,1,0.405,0.068,0.5670000000000001,0.045,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0475,0.0469,0.0335,73,0.1387,0.6229,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001226612,0.007127469,0.000554315,0.000970654,0.001186031,0.000641628,0.000927622,0.6725624615078623,0
3365,0,1,0,1,1,0.397,0.06,0.5175,0.09,75,0.04,0.0286,0.045,0.043025,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.049,0.0281,0.0214,73.5,0.1594,0.55,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.003457761,0.004969831,0.002801021,0.007355185,0.005177608,0.000541096,0.004395204,0.6552356646028679,0
3366,1,0,0,1,1,0.41,0.06,0.5,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0497,0.0511,0.0256,73,0.0869,0.3811000000000001,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.000886498,0.000820367,0.007253683,0.001474861,0.0010706,0.001039733,0.003178828,0.6391145888606923,0
3367,0,1,0,0,0,0.425,0.06,0.5656,0.06,73,0.04,0.0327,0.05,0.0365,0.027000000000000003,0.019,0.05,0.015,0.0644,0.0483,0.0536,73,0.1559,0.5882999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.009740139,0.008766492,0.001213229,0.001488951,0.002935249,0.000921536,0.001733598,0.6579025655665862,0
3368,0,1,0,0,0,0.42498,0.06,0.5656,0.06,73,0.04,0.0327,0.05,0.0365,0.027000000000000003,0.019,0.035,0.015,0.0632,0.0495,0.0525,73,0.15480000000000002,0.5895,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001483516,0.001655531,0.003594427,0.006294156,0.00093034,0.00051522,0.004017076,0.6572438619707622,0
3369,0,1,0,1,1,0.4,0.055,0.5710000000000001,0.3,74.5,0.04,0.0286,0.044000000000000004,0.04075,0.025,0.019,0.0349,0.015,0.05,0.165,0.03,74.5,0.1905,0.74,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.008041647,0.001122725,0.002821582,0.005065241,0.001071383,0.001469477,0.000518623,0.6394600804646408,0
3370,0,1,0,1,1,0.4,0.055,0.5710000000000001,0.3,74.5,0.04,0.0286,0.044000000000000004,0.05,0.025,0.019,0.0349,0.015,0.055,0.165,0.03,74.5,0.1905,0.74,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000844104,0.001079248,0.009626824,0.0006337,0.008316798,0.000737822,0.000507368,0.6420387506920476,0
3371,1,0,0,0,1,0.38901,0.055,0.526,0.088,74.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0463,0.0471,0.0297,74.5,0.1225,0.5621,0.068,0.12,0.015842532,0.018000000000000002,0.33,0.35,0.009,0.000662612,0.000542285,0.008785748,0.005445602,0.003395113,0.000671393,0.007702019,0.6219671343664478,0
3372,0,1,0,0,0,0.4,0.03,0.5656,0.06,71.5,0.04,0.04,0.052000000000000005,0.0485,0.031,0.0165,0.0318,0.015,0.04,0.06,0.03,67,0.115,0.31,0.073,0.135,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.000753638,0.002287345,0.000616781,0.000719174,0.000683282,0.006732244,0.000553505,0.6377918938117839,0
3373,1,0,0,1,1,0.503,0.045,0.5656,0.0115,65,0.04,0.0286,0.0335,0.0365,0.0235,0.0169,0.0286,0.015,0.0286,0.0092,0.0287,66,0.1187,0.5502,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.002,0.004777376,0.001957382,0.00432505,0.000967111,0.00778698,0.001052741,0.000872986,0.6549729752751658,2
3374,1,0,0,1,1,0.503,0.045,0.5656,0.0115,65,0.04,0.0286,0.0335,0.0365,0.0235,0.0169,0.0286,0.015,0.0286,0.0092,0.0287,66,0.1187,0.5502,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.002,0.000541888,0.005354764,0.007409177,0.007409177,0.002252482,0.00061453,0.005292467,0.6549729752751658,2
3375,1,0,0,1,1,0.503,0.045,0.5656,0.0115,65,0.04,0.0286,0.0335,0.0365,0.0235,0.0169,0.0286,0.015,0.0286,0.0092,0.0287,66,0.1187,0.5502,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.002,0.00101903,0.000609828,0.000996915,0.007784133,0.001430768,0.002445655,0.003416285,0.6549729752751658,0
3376,0,1,0,0,0,0.40381999999999996,0.055,0.52,0.12,74,0.04,0.0286,0.045,0.0365,0.025,0.013999999999999999,0.0318,0.015,0.0473,0.0434,0.0289,75,0.1148,0.5434,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001907912,0.009193313,0.009775823,0.000595504,0.006841445,0.002636044,0.004284122,0.6293640017650293,0
3377,0,1,0,1,1,0.42705,0.05,0.565,0.12,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0456,0.0509,0.0266,72.5,0.1083,0.4609,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.004008272,0.007008575,0.000870436,0.005794885,0.008065207,0.005354764,0.000767545,0.6467160321284664,0
3378,1,0,0,0,1,0.39146,0.055,0.53,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0493,0.047200000000000006,0.033100000000000004,73,0.1151,0.5572,0.068,0.12,0.015842532,0.018000000000000002,0.33,0.35,0.009,0.002072292,0.001359858,0.00994166,0.002275664,0.000793807,0.002024355,0.005223249,0.6369860683270104,0
3379,0,1,0,1,1,0.39766999999999997,0.07,0.525,0.165,76,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0418,0.0149,0.0225,74,0.1041,0.5248999999999999,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000919516,0.002541388,0.009206771,0.002457309,0.00065971,0.007306929,0.002389955,0.6259777070194315,2
3380,1,0,0,1,1,0.503,0.045,0.5656,0.0115,65,0.04,0.0286,0.0335,0.0365,0.0235,0.0169,0.0286,0.015,0.0286,0.0092,0.0287,66,0.1187,0.5502,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.002,0.003887018,0.000648706,0.003299639,0.000724984,0.004395204,0.008766492,0.000630003,0.6549729752751658,2
3381,1,0,0,0,0,0.38,-0.024,0.5656,0.09,70,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0628,0.0522,0.0521,72,0.2935,0.55,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.005,0.001366838,0.000688297,0.007512855,0.000558384,0.000562483,0.000723395,0.000887795,0.5550249412195789,0
3382,1,0,0,1,1,0.425,0.045,0.6325,0.045,72.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0465,0.0528,0.0251,68,0.17,0.4478,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.004919203,0.003372838,0.001647077,0.004103188,0.000754189,0.001731064,0.004572264,0.7066367662965131,0
3383,1,0,0,1,1,0.42,0.07,0.6015,0.1,73,0.0508,0.0286,0.045,0.03835,0.023350000000000003,0.013000000000000001,0.0285,0.015,0.0524,0.0431,0.0312,73,0.1905,0.5931000000000001,0.069,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.0026111,0.006581323,0.009459317,0.000587286,0.002688616,0.001515317,0.000742151,0.6650307389926082,0
3384,1,0,0,1,1,0.515,0.035,0.5656,0.011000000000000001,66,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.013999999999999999,0.0317,0.0152,0.0328,65,0.11699999999999999,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.004837146,0.001048899,0.008645513,0.000934431,0.005076367,0.00121057,0.000639754,0.6641228689067527,0
3385,0,1,0,1,0,0.39733,0.06,0.5710000000000001,0.32,74.5,0.04,0.0286,0.044000000000000004,0.05,0.026000000000000002,0.019,0.0349,0.015,0.06,0.175,0.034,74.5,0.1903,0.745,0.068,0.13,0.016,0.017745538284398395,0.33,0.35,0.009,0.001883648,0.001075702,0.008436261,0.009010256,0.005860952,0.00111007,0.000805209,0.6480475573103956,0
3386,1,0,0,1,1,0.405,0.068,0.5717000000000001,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0487,0.0301,0.0317,73,0.1633,0.56,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001383939,0.005378314,0.003612876,0.001383939,0.005505673,0.009431684,0.005505673,0.6454152931801218,0
3387,1,0,0,1,1,0.4,0.065,0.55,0.063,74,0.04,0.0286,0.0324,0.0365,0.012,0.0105,0.0286,0.015,0.0355,0.0243,0.0227,73.5,0.125,0.5542999999999999,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.002031772,0.000800219,0.000931701,0.000911481,0.005901816,0.000657783,0.002287345,0.6101359525624439,0
3388,1,0,0,1,1,0.515,0.035,0.5656,0.011000000000000001,66,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.013999999999999999,0.0317,0.0152,0.0328,65,0.11699999999999999,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.001778548,0.002659282,0.001401253,0.001173949,0.008059311,0.003573457,0.004385571,0.6641228689067527,0
3389,1,0,0,1,1,0.515,0.035,0.5656,0.011000000000000001,66,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.013999999999999999,0.0317,0.0152,0.0328,65,0.11699999999999999,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.002218151,0.007612414,0.001496593,0.001464114,0.008532442,0.002890511,0.001087966,0.6641228689067527,0
3390,0,0,1,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.044,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0486,0.047,0.0335,73,0.1499,0.613,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.004522377,0.00121057,0.000966403,0.007568004,0.005790648,0.009978083,0.009919871,0.6271616840481148,0
3391,0,1,0,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0492,0.0492,0.0289,73,0.145,0.5152,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001802117,0.002221398,0.003547417,0.000813199,0.005714915,0.008557441,0.003794325,0.6587420739449726,0
3392,1,0,0,1,1,0.405,0.053,0.63,0.1,74,0.04,0.03085,0.045,0.036775,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0773,0.0964,0.015,73,0.1393,0.5114,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.006072582,0.001792914,0.00057454,0.001031402,0.004363176,0.001945963,0.005386187,0.7280067851731341,0
3393,1,0,0,1,1,0.515,0.035,0.5656,0.011000000000000001,66,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.013999999999999999,0.0317,0.0152,0.0328,65,0.11699999999999999,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.001639865,0.001181702,0.003387671,0.00884377,0.004926404,0.003084921,0.000635556,0.6641228689067527,0
3394,1,0,0,1,1,0.515,0.035,0.5656,0.011000000000000001,66,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.013999999999999999,0.0317,0.0152,0.0328,65,0.11699999999999999,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.005748451,0.002211671,0.006032741,0.005485576,0.000854665,0.002067751,0.001704679,0.6641228689067527,0
3395,1,0,0,1,1,0.425,0.07,0.5656,0.025,73.5,0.042,0.0286,0.03175,0.0365,0.0185,0.0117,0.0286,0.015,0.038200000000000005,0.0148,0.0285,73,0.1774,0.6147999999999999,0.07,0.13,0.011000000000000001,0.018000000000000002,0.33,0.375,0.009,0.004206501,0.008100677,0.001245597,0.000856542,0.009321957,0.009768676,0.000646811,0.6703295414104667,0
3396,1,0,0,1,1,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0508,0.047,0.0335,73,0.1158,0.573,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.008576238,0.002653453,0.000619947,0.000990012,0.001782454,0.007344434,0.001240143,0.6422802383343835,0
3397,1,0,0,1,1,0.42,0.072,0.595,0.045,72.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0484,0.0487,0.0351,71,0.1665,0.5498,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.002020657,0.004699402,0.001842768,0.001710299,0.009143023,0.000818869,0.000593981,0.6665985364992789,0
3398,0,0,1,1,1,0.405,0.071,0.635,0.045,72.5,0.044000000000000004,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0482,0.049100000000000005,0.0288,72.5,0.2186,0.5791000000000001,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000829417,0.00051334,0.001124369,0.00091616,0.005057837,0.005752657,0.001683615,0.6654202350923688,0
3399,0,0,1,1,1,0.43,0.071,0.635,0.045,72.5,0.044000000000000004,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.03,0.03,0.035,72.5,0.2184,0.56,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.005495616,0.00478262,0.003697078,0.003052379,0.001186465,0.006236875,0.005990971,0.6561208728929253,0
3400,1,0,0,1,1,0.405,0.075,0.5762999999999999,0.045,75,0.04,0.0286,0.031,0.0365,0.023350000000000003,0.013999999999999999,0.0318,0.015,0.045,0.03,0.03,75,0.1454,0.61,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.005098693,0.002154198,0.001189506,0.000624041,0.008645513,0.004411307,0.001933196,0.6443593630170877,0
3401,1,0,0,1,1,0.405,0.07,0.5656,0.045,74.65739895155228,0.04,0.031,0.044000000000000004,0.0365,0.023350000000000003,0.01175,0.03025,0.015,0.0541,0.1952,0.0269,73,0.13190000000000002,0.6612,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.013999999999999999,0.000550275,0.00567327,0.002582611,0.008708977,0.0096904,0.005429694,0.001000933,0.6388273308104402,0
3402,1,0,0,1,1,0.41,0.07,0.5656,0.035,74.5,0.04,0.0286,0.036000000000000004,0.0365,0.023350000000000003,0.013000000000000001,0.0286,0.015,0.0391,0.0253,0.0281,72,0.1014,0.4753,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001728533,0.004014139,0.005837423,0.000677807,0.001502076,0.001305287,0.000562071,0.627238914,0
3403,1,0,0,1,1,0.465,0.075,0.5656,0.025,73,0.042,0.0286,0.0324,0.0365,0.0185,0.0117,0.0286,0.015,0.0332,0.0126,0.0263,72,0.1569,0.6026,0.068,0.13,0.011000000000000001,0.018000000000000002,0.33,0.385,0.009,0.006916913,0.0029785,0.004756457,0.004756457,0.000803151,0.003049032,0.003084921,0.6751632396207846,0
3404,1,0,0,1,1,0.515,0.035,0.5656,0.011000000000000001,66,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.013999999999999999,0.0317,0.0152,0.0328,65,0.11699999999999999,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.001705927,0.007971377,0.001280701,0.001280701,0.00074979,0.007518352,0.00095866,0.6641228689067527,0
3405,1,0,0,1,1,0.515,0.035,0.5656,0.011000000000000001,66,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.013999999999999999,0.0317,0.0152,0.0328,65,0.11699999999999999,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.003747441,0.008830843,0.000527807,0.007924873,0.006476274,0.006786625,0.001830009,0.6641228689067527,0
3406,0,1,0,1,1,0.405,0.074,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0501,0.02,0.0322,74,0.16140000000000002,0.58,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.004759937,0.004228092,0.00376117,0.008747278,0.001924731,0.003728304,0.004417764,0.6533467153847152,0
3407,0,1,0,1,1,0.43200000000000005,0.067,0.6,0.045,75.85954429051496,0.04,0.03545,0.05,0.04325,0.025,0.013000000000000001,0.0318,0.015,0.0562,0.046700000000000005,0.0381,72.5,0.1921,0.622,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.001664028,0.001332294,0.002657337,0.000859052,0.001249246,0.000626327,0.007844142,0.6733600501881746,0
3408,1,0,0,1,1,0.39757,0.07,0.516,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0425,0.13219999999999998,0.0254,74,0.092,0.6322000000000001,0.068,0.12,0.016,0.018000000000000002,0.33,0.35,0.009,0.000745415,0.000912148,0.005880273,0.00098712,0.006326463,0.00055472,0.00396164,0.6381270492825131,0
3409,0,1,0,1,1,0.405,0.055,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0493,0.048,0.0314,74,0.1188,0.57,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000666013,0.008341165,0.0029785,0.002048184,0.002712317,0.008538685,0.002809227,0.6203759738185464,0
3410,1,0,0,1,1,0.39,0.07,0.5656,0.06,73,0.04,0.0286,0.04,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.047700000000000006,0.0492,0.0289,74.5,0.1,0.5992000000000001,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000947507,0.008280382,0.007387533,0.00078572,0.000696909,0.001656742,0.003892708,0.6510236809781615,0
3411,1,0,0,1,1,0.415,0.05,0.5656,0.185,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0431,0.132,0.0338,72.5,0.153,0.7020000000000001,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.003833376,0.007634717,0.004456707,0.007044549,0.001428154,0.007479959,0.009963498,0.6676862583065716,0
3412,0,0,1,1,1,0.41984,0.06,0.5656,0.045,74.00000000000001,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0396,0.0476,0.0206,76,0.1703,0.6376000000000001,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.000720227,0.004988039,0.001636271,0.001596083,0.008322883,0.008371723,0.004221912,0.6598337303396327,0
3413,0,1,0,0,0,0.42,0.06446372,0.579,0.045,76.86392078478715,0.04,0.039,0.045,0.0405,0.023350000000000003,0.013000000000000001,0.033,0.015,0.0605,0.0429,0.0473,73.86392078478715,0.146,0.457,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000580029,0.000753638,0.001172233,0.009179875,0.00250815,0.006068143,0.001961681,0.6921524031589132,0
3414,1,0,0,1,1,0.465,0.075,0.5656,0.025,73,0.042,0.0286,0.0324,0.0365,0.0185,0.0117,0.0286,0.015,0.0332,0.0126,0.0263,72,0.1569,0.6026,0.068,0.13,0.011000000000000001,0.018000000000000002,0.33,0.385,0.009,0.001276026,0.002208438,0.002157352,0.004958939,0.005421758,0.006972785,0.005816115,0.6751632396207846,0
3415,1,0,0,1,0,0.4000469,0.054215573145550026,0.5656,0.02,72.88659092897073,0.04,0.0254,0.0318,0.0365,0.0181,0.013000000000000001,0.0286,0.015,0.0352,0.016399999999999998,0.0296,73.38659092897073,0.1676,0.58,0.068,0.12,0.016,0.017745538284398395,0.33,0.34504743,0.009,0.004708003,0.000623585,0.000809046,0.002027319,0.00338272,0.009473164,0.00375842,0.6385781619745247,0
3416,1,0,0,1,1,0.43,0.061,0.625,0.045,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.045700000000000005,0.0566,0.0259,71,0.1154,0.47,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.009956213,0.005897501,0.001710925,0.004287257,0.001599589,0.001001665,0.007948091,0.7018123482998054,0
3417,1,0,0,1,1,0.43,0.061000000000016485,0.625,0.045,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.045700000000000005,0.0566,0.0259,71,0.1154,0.47,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.003254104,0.003872829,0.008000581,0.004112201,0.006538144,0.003976154,0.003316575,0.7018123482998102,0
3420,0,1,0,1,1,0.4,0.06,0.5656,0.1,74,0.04,0.0286,0.045,0.037025,0.031,0.0125,0.0318,0.015,0.0344,0.008,0.0058,73.5,0.15,0.528,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.00287575,0.00301356,0.000913483,0.002384717,0.005940793,0.005409875,0.001620787,0.637617924,0
3421,1,0,0,1,1,0.339725,-0.0334,0.5656,0.035,71,0.04,0.0286,0.045,0.0365,0.02235,0.015875,0.0318,0.015,0.0355,0.0313,0.0275,75.5,0.113,0.2662,0.068,0.12,0.017,0.018000000000000002,0.29,0.28,0.009,0.001702188,0.006193691,0.005493606,0.004142387,0.00136484,0.005790648,0.000734054,0.5289882172123614,0
3422,0,1,0,1,1,0.425,0.069,0.5789,0.11,73.5,0.04,0.0268,0.05,0.04325,0.023350000000000003,0.0125,0.0318,0.015,0.0453,0.0421,0.031,72,0.1603,0.56,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001950237,0.009963498,0.007612414,0.004347249,0.000689305,0.00109435,0.000627703,0.6679651547287474,0
3423,0,1,0,1,1,0.425,0.069,0.5789,0.11,73.5,0.04,0.0268,0.05,0.04325,0.023350000000000003,0.0125,0.0318,0.015,0.0453,0.0421,0.031,72,0.1603,0.56,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000943358,0.006504757,0.003185811,0.001515317,0.004243582,0.000675827,0.001066692,0.6679651547287474,0
3424,0,1,0,1,1,0.405,0.069,0.564,0.035,73.25,0.04,0.0263,0.06,0.04325,0.023350000000000003,0.0135,0.0318,0.015,0.0504,0.0223,0.0277,73.5,0.1604,0.56,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.001099967,0.000754189,0.007365952,0.000917501,0.003372838,0.007741551,0.001022389,0.6502463679792924,0
3425,0,1,0,1,1,0.405,0.069,0.564,0.035,73.25,0.04,0.0263,0.06,0.04325,0.023350000000000003,0.0135,0.0318,0.015,0.0504,0.0223,0.0277,73.5,0.1604,0.56,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.006189163,0.001202628,0.000807864,0.006189163,0.001231106,0.002108989,0.001231106,0.6502463679792924,0
3426,0,1,0,1,1,0.425,0.069,0.5789,0.11,73.5,0.04,0.0268,0.05,0.04325,0.023350000000000003,0.0125,0.0318,0.015,0.0453,0.0421,0.031,72,0.1603,0.56,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.009683316,0.002580723,0.007844142,0.009740139,0.000724984,0.002657337,0.005820371,0.6679651547287474,0
3427,1,0,0,1,1,0.53,0.06,0.5656,0.01,66,0.0463,0.0286,0.0314,0.0365,0.0245,0.016149999999999998,0.0286,0.013999999999999999,0.0317,0.0121,0.0319,65,0.115,0.5471,0.09,0.12,0.015,0.015,0.33,0.35,0.007,0.00059856,0.005644299,0.00056125,0.002956796,0.000953067,0.004212659,0.008402394,0.6682042872311869,0
3428,0,1,0,0,1,0.39757,0.07,0.53,0.095,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0498,0.0473,0.0272,74,0.1094,0.5572999999999999,0.068,0.12,0.015842532,0.018000000000000002,0.33,0.35,0.009,0.000627703,0.001498784,0.002998171,0.00909966,0.0016997,0.000569104,0.007965549,0.6312172407431179,0
3429,0,0,1,1,1,0.41984,0.06,0.5656,0.045,74.00000000000001,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0396,0.0476,0.0206,76,0.1703,0.6376000000000001,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.000560839,0.001035181,0.001924731,0.002869448,0.004780871,0.002742237,0.000876184,0.6598337303396327,0
3430,0,0,1,1,1,0.42293,0.06,0.5656,0.045,74.00000000000001,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0396,0.0476,0.0206,76,0.1703,0.6376000000000001,0.068,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.005694054,0.009066444,0.001715937,0.002021396,0.009956213,0.001225715,0.002532112,0.6598337303396327,0
